larviposition_id,name,adults_id,wet_weight,abortion_stage,abortion,timeToLarv,larvNum,timeBetLarv,mAgeDays,parity,sex,sexN
1,control,77,32.3,0,0,17,1,17,17,first,NA,NA
2,control,23,28.3,0,0,18,1,18,18,first,m,1
3,control,36,30,0,0,18,1,18,18,first,f,0
4,control,61,29,0,0,18,1,18,18,first,m,1
5,control,67,29.8,0,0,18,1,18,18,first,f,0
6,nutrition,113,25.2,0,0,18,1,18,18,first,m,1
7,nutrition,123,23.5,0,0,18,1,18,18,first,m,1
8,nutrition,124,25.8,0,0,18,1,18,18,first,f,0
9,nutrition,158,23.8,0,0,18,1,18,18,first,f,0
10,nutrition,161,28.7,0,0,18,1,18,18,first,f,0
11,nutrition,173,23.6,0,0,18,1,18,18,first,m,1
12,nutrition,132,22.8,0,0,19,1,19,19,first,m,1
13,control,27,29.6,0,0,19,1,19,19,first,m,1
14,control,53,28.1,0,0,19,1,19,19,first,m,1
15,nutrition,128,25.2,0,0,19,1,19,19,first,m,1
16,nutrition,142,20.1,0,0,19,1,19,19,first,NA,NA
17,nutrition,104,NA,1,1,19,1,19,19,first,NA,NA
18,nutrition,138,NA,1,1,19,1,19,19,first,NA,NA
19,control,4,30.9,0,0,20,1,20,20,first,f,0
20,control,21,28.7,0,0,20,1,20,20,first,f,0
21,control,11,30,0,0,20,1,20,20,first,NA,NA
22,control,12,26.7,0,0,20,1,20,20,first,f,0
23,control,17,27,0,0,20,1,20,20,first,NA,NA
24,control,32,30.6,0,0,20,1,20,20,first,m,1
25,control,34,30.6,0,0,20,1,20,20,first,NA,NA
26,control,39,31.7,0,0,20,1,20,20,first,NA,NA
27,control,40,32.5,0,0,20,1,20,20,first,m,1
28,control,41,25.1,0,0,20,1,20,20,first,m,1
29,control,43,27.5,0,0,20,1,20,20,first,f,0
30,control,48,26,0,0,20,1,20,20,first,NA,NA
31,control,55,28.3,0,0,20,1,20,20,first,NA,NA
32,control,63,27.9,0,0,20,1,20,20,first,m,1
33,control,69,28.8,0,0,20,1,20,20,first,m,1
34,control,73,32.4,0,0,20,1,20,20,first,m,1
35,control,78,30.5,0,0,20,1,20,20,first,NA,NA
36,control,81,29.1,0,0,20,1,20,20,first,m,1
37,control,85,27.5,0,0,20,1,20,20,first,NA,NA
38,control,86,28.5,0,0,20,1,20,20,first,NA,NA
39,control,87,25.8,0,0,20,1,20,20,first,m,1
40,control,89,33.8,0,0,20,1,20,20,first,m,1
41,control,91,33.2,0,0,20,1,20,20,first,NA,NA
42,nutrition,137,22.7,0,0,20,1,20,20,first,NA,NA
43,nutrition,140,23.2,0,0,20,1,20,20,first,f,0
44,nutrition,141,21,0,0,20,1,20,20,first,f,0
45,nutrition,152,24.5,0,0,20,1,20,20,first,m,1
46,nutrition,169,21.4,0,0,20,1,20,20,first,m,1
47,nutrition,174,23.1,0,0,20,1,20,20,first,f,0
48,nutrition,176,23.2,0,0,20,1,20,20,first,f,0
49,nutrition,177,22.3,0,0,20,1,20,20,first,m,1
50,nutrition,178,25.6,0,0,20,1,20,20,first,f,0
51,nutrition,181,22.3,0,0,20,1,20,20,first,m,1
52,nutrition,187,23.2,0,0,20,1,20,20,first,f,0
53,nutrition,107,22.2,0,0,20,1,20,20,first,m,1
54,nutrition,108,27.2,0,0,20,1,20,20,first,NA,NA
55,nutrition,111,26.4,0,0,20,1,20,20,first,m,1
56,nutrition,120,21.7,0,0,20,1,20,20,first,m,1
57,nutrition,127,26.9,0,0,20,1,20,20,first,m,1
58,nutrition,129,20.5,0,0,20,1,20,20,first,NA,NA
59,nutrition,133,24.7,0,0,20,1,20,20,first,m,1
60,nutrition,130,20.8,0,0,20,1,20,20,first,NA,NA
61,nutrition,145,25.9,0,0,20,1,20,20,first,f,0
62,nutrition,102,NA,3,1,20,1,20,20,first,NA,NA
63,control,6,24.9,0,0,21,1,21,21,first,NA,NA
64,control,9,27.3,0,0,21,1,21,21,first,m,1
65,control,10,25.3,0,0,21,1,21,21,first,m,1
66,control,30,31,0,0,21,1,21,21,first,m,1
67,control,31,31,0,0,21,1,21,21,first,f,0
68,control,44,28.5,0,0,21,1,21,21,first,NA,NA
69,control,45,26.1,0,0,21,1,21,21,first,NA,NA
70,control,46,25.5,0,0,21,1,21,21,first,NA,NA
71,control,52,28,0,0,21,1,21,21,first,f,0
72,control,54,31.9,0,0,21,1,21,21,first,NA,NA
73,control,68,22.8,0,0,21,1,21,21,first,m,1
74,control,74,29.4,0,0,21,1,21,21,first,NA,NA
75,nutrition,98,20.6,0,0,21,1,21,21,first,m,1
76,nutrition,103,27.7,0,0,21,1,21,21,first,NA,NA
77,nutrition,109,19,0,0,21,1,21,21,first,m,1
78,nutrition,110,25.1,0,0,21,1,21,21,first,NA,NA
79,nutrition,112,NA,0,0,21,1,21,21,first,NA,NA
80,nutrition,136,23.4,0,0,21,1,21,21,first,NA,NA
81,nutrition,147,26.3,0,0,21,1,21,21,first,NA,NA
82,nutrition,162,17.5,0,0,21,1,21,21,first,NA,NA
83,nutrition,172,27.8,0,0,21,1,21,21,first,NA,NA
84,nutrition,175,21.8,0,0,21,1,21,21,first,m,1
85,nutrition,186,25.6,0,0,21,1,21,21,first,f,0
86,nutrition,188,23.7,0,0,21,1,21,21,first,NA,NA
87,nutrition,116,NA,3,1,21,1,21,21,first,NA,NA
88,control,1,29.3,0,0,22,1,22,22,first,f,0
89,control,2,26.2,0,0,22,1,22,22,first,m,1
90,control,3,32.1,0,0,23,1,23,23,first,m,1
91,control,8,27.2,0,0,22,1,22,22,first,NA,NA
92,control,18,32.6,0,0,23,1,23,23,first,m,1
93,control,19,24.9,0,0,22,1,22,22,first,f,0
94,control,22,23,0,0,23,1,23,23,first,NA,NA
95,control,24,28.4,0,0,23,1,23,23,first,NA,NA
96,control,28,28.9,0,0,23,1,23,23,first,m,1
97,control,35,25,0,0,22,1,22,22,first,m,1
98,control,47,21.1,0,0,23,1,23,23,first,m,1
99,control,49,26.9,0,0,22,1,22,22,first,NA,NA
100,control,50,26.9,0,0,22,1,22,22,first,NA,NA
101,control,56,26.8,0,0,24,1,24,24,first,f,0
102,control,58,31.9,0,0,24,1,24,24,first,NA,NA
103,control,59,31.3,0,0,23,1,23,23,first,NA,NA
104,control,60,30.4,0,0,24,1,24,24,first,f,0
105,control,64,31.1,0,0,22,1,22,22,first,NA,NA
106,control,65,32,0,0,23,1,23,23,first,m,1
107,control,66,26.5,0,0,23,1,23,23,first,NA,NA
108,control,75,29.4,0,0,23,1,23,23,first,f,0
109,control,79,20.5,0,0,22,1,22,22,first,NA,NA
110,control,83,31.6,0,0,24,1,24,24,first,NA,NA
111,control,88,33.2,0,0,22,1,22,22,first,NA,NA
112,control,93,27.3,0,0,22,1,22,22,first,m,1
113,control,20,NA,3,1,24,1,24,24,first,NA,NA
114,control,84,NA,2,1,24,1,24,24,first,NA,NA
115,control,16,NA,3,1,24,1,24,24,first,NA,NA
116,nutrition,101,25.2,0,0,24,1,24,24,first,NA,NA
117,nutrition,105,19,0,0,23,1,23,23,first,NA,NA
118,nutrition,115,21.8,0,0,24,1,24,24,first,NA,NA
119,nutrition,119,23.2,0,0,22,1,22,22,first,NA,NA
120,nutrition,131,24.6,0,0,23,1,23,23,first,NA,NA
121,nutrition,146,21.3,0,0,24,1,24,24,first,m,1
122,nutrition,149,24.2,0,0,24,1,24,24,first,m,1
123,nutrition,151,20.5,0,0,23,1,23,23,first,f,0
124,nutrition,157,24,0,0,23,1,23,23,first,f,0
125,nutrition,160,22.9,0,0,24,1,24,24,first,NA,NA
126,nutrition,163,27.3,0,0,22,1,22,22,first,f,0
127,nutrition,182,25,0,0,22,1,22,22,first,NA,NA
128,nutrition,184,23.7,0,0,22,1,22,22,first,m,1
129,nutrition,139,NA,0,0,24,1,24,24,first,NA,NA
130,nutrition,118,NA,0,0,24,1,24,24,first,NA,NA
131,control,57,26.1,0,0,25,1,25,25,first,f,0
132,control,62,21,0,0,25,1,25,25,first,m,1
133,control,71,28.5,0,0,25,1,25,25,first,m,1
134,control,72,28.4,0,0,25,1,25,25,first,NA,NA
135,control,80,27.4,0,0,25,1,25,25,first,f,0
136,control,42,28.4,0,0,25,1,25,25,first,m,1
137,control,13,NA,0,0,25,1,25,25,first,NA,NA
138,control,96,26.4,0,0,25,1,25,25,first,m,1
139,nutrition,122,24.1,0,0,25,1,25,25,first,m,1
140,nutrition,165,23.6,0,0,25,1,25,25,first,f,0
141,nutrition,125,NA,3,1,25,1,25,25,first,NA,NA
142,control,29,31.7,0,0,26,1,26,26,first,m,1
143,nutrition,150,28.7,0,0,26,1,26,26,first,m,1
144,control,25,28.1,0,0,27,1,27,27,first,m,1
145,control,26,27.4,0,0,27,1,27,27,first,NA,NA
146,control,77,35.1,0,0,27,2,10,27,subsequent,f,0
147,nutrition,121,18.8,0,0,27,1,27,27,first,m,1
148,nutrition,138,23,0,0,27,2,8,27,subsequent,m,1
149,nutrition,180,23.1,0,0,27,1,27,27,first,f,0
150,control,23,29.3,0,0,28,2,10,28,subsequent,m,1
151,control,67,32.9,0,0,28,2,10,28,subsequent,m,1
152,control,94,23.9,0,0,28,1,28,28,first,f,0
153,nutrition,113,25.1,0,0,28,2,10,28,subsequent,f,0
154,nutrition,123,26.3,0,0,28,2,10,28,subsequent,f,0
155,nutrition,153,28.1,0,0,28,1,28,28,first,f,0
156,nutrition,167,28.2,0,0,28,1,28,28,first,f,0
157,nutrition,189,NA,3,1,28,1,28,28,first,NA,NA
158,control,90,22.2,0,0,22,1,22,22,first,f,0
159,control,5,31.7,0,0,31,1,31,31,first,NA,NA
160,control,6,33.3,0,0,31,2,10,31,subsequent,NA,NA
161,control,12,32.5,0,0,30,2,10,30,subsequent,NA,NA
162,control,16,31,0,0,31,2,7,31,subsequent,m,1
163,control,17,28.1,0,0,31,2,11,31,subsequent,m,1
164,control,21,35.4,0,0,30,2,10,30,subsequent,NA,NA
165,control,27,33.4,0,0,31,2,12,31,subsequent,NA,NA
166,control,31,32.9,0,0,31,2,10,31,subsequent,m,1
167,control,32,37.2,0,0,31,2,11,31,subsequent,f,0
168,control,34,32.8,0,0,30,2,10,30,subsequent,NA,NA
169,control,36,28.7,0,0,29,2,11,29,subsequent,m,1
170,control,40,35.7,0,0,31,2,11,31,subsequent,NA,NA
171,control,41,31.7,0,0,31,2,11,31,subsequent,m,1
172,control,43,33.4,0,0,31,2,11,31,subsequent,m,1
173,control,46,34.3,0,0,31,2,10,31,subsequent,m,1
174,control,52,NA,0,0,31,2,10,31,subsequent,NA,NA
175,control,53,32,0,0,31,2,12,31,subsequent,m,1
176,control,55,31.9,0,0,30,2,10,30,subsequent,NA,NA
177,control,61,25.7,0,0,30,2,12,30,subsequent,m,1
178,control,63,32.6,0,0,30,2,10,30,subsequent,NA,NA
179,control,69,32.3,0,0,30,2,10,30,subsequent,f,0
180,control,73,34.1,0,0,30,2,10,30,subsequent,NA,NA
181,control,74,34,0,0,31,2,10,31,subsequent,NA,NA
182,control,81,31.3,0,0,31,2,11,31,subsequent,NA,NA
183,control,85,27.2,0,0,30,2,10,30,subsequent,f,0
184,control,86,32.2,0,0,30,2,10,30,subsequent,NA,NA
185,control,87,33.2,0,0,30,2,10,30,subsequent,NA,NA
186,control,91,33.6,0,0,30,2,10,30,subsequent,m,1
187,nutrition,108,20.9,0,0,30,2,10,30,subsequent,NA,NA
188,nutrition,110,30,0,0,31,2,10,31,subsequent,NA,NA
189,nutrition,111,33.8,0,0,30,2,10,30,subsequent,m,1
191,nutrition,116,28.2,0,0,31,2,10,31,subsequent,m,1
192,nutrition,124,29.5,0,0,31,2,13,31,subsequent,m,1
193,nutrition,126,22.3,0,0,31,1,31,31,first,NA,NA
194,nutrition,127,31.9,0,0,31,2,11,31,subsequent,NA,NA
195,nutrition,128,29.9,0,0,29,2,10,29,subsequent,NA,NA
196,nutrition,132,22.4,0,0,30,2,11,30,subsequent,m,1
197,nutrition,133,26.1,0,0,30,2,10,30,subsequent,NA,NA
198,nutrition,136,26.6,0,0,31,2,10,31,subsequent,f,0
199,nutrition,137,23.9,0,0,31,2,11,31,subsequent,f,0
200,nutrition,140,23.2,0,0,31,2,11,31,subsequent,m,1
201,nutrition,147,31.4,0,0,31,2,10,31,subsequent,f,0
202,nutrition,152,29.7,0,0,31,2,11,31,subsequent,f,0
203,nutrition,158,25,0,0,30,2,12,30,subsequent,m,1
204,nutrition,159,20.1,0,0,29,1,29,29,first,NA,NA
205,nutrition,161,27.1,0,0,29,2,11,29,subsequent,NA,NA
206,nutrition,166,26.9,0,0,30,1,30,30,first,m,1
207,nutrition,169,24.3,0,0,31,2,11,31,subsequent,f,0
208,nutrition,176,24.7,0,0,30,2,10,30,subsequent,m,1
209,nutrition,178,28.6,0,0,31,2,11,31,subsequent,NA,NA
210,nutrition,183,21.8,0,0,31,1,31,31,first,NA,NA
211,nutrition,190,23.5,0,0,31,1,31,31,first,m,1
212,nutrition,191,NA,0,0,30,1,30,30,first,NA,NA
213,nutrition,163,NA,3,1,31,2,9,31,subsequent,NA,NA
214,control,2,31.5,0,0,32,2,10,32,subsequent,m,1
215,control,9,31.7,0,0,32,2,11,32,subsequent,f,0
216,control,11,24.5,0,0,32,2,12,32,subsequent,m,1
217,control,30,35,0,0,32,2,11,32,subsequent,m,1
218,control,44,30.7,0,0,32,2,11,32,subsequent,NA,NA
219,control,45,30.5,0,0,32,2,11,32,subsequent,f,0
220,control,50,37.4,0,0,32,2,10,32,subsequent,f,0
221,control,76,31.8,0,0,32,1,32,32,first,f,0
222,control,88,33.3,0,0,32,2,10,32,subsequent,f,0
223,control,37,NA,3,1,32,1,32,32,first,NA,NA
224,nutrition,98,23.1,0,0,32,2,11,32,subsequent,m,1
225,nutrition,120,25.8,0,0,32,2,12,32,subsequent,f,0
226,nutrition,129,25.5,0,0,32,2,12,32,subsequent,m,1
227,nutrition,141,21.7,0,0,32,2,12,32,subsequent,m,1
228,nutrition,144,22.1,0,0,32,1,32,32,first,NA,NA
229,nutrition,162,23.3,0,0,32,2,11,32,subsequent,NA,NA
230,nutrition,172,28.2,0,0,32,2,11,32,subsequent,NA,NA
231,nutrition,177,28.5,0,0,32,2,12,32,subsequent,m,1
232,nutrition,187,29,0,0,32,2,12,32,subsequent,NA,NA
233,nutrition,143,NA,3,1,32,1,32,32,first,NA,NA
234,nutrition,156,NA,3,1,32,1,32,32,first,NA,NA
237,nutrition,168,NA,0,0,29,1,29,29,first,NA,NA
238,nutrition,102,NA,0,0,30,2,10,30,subsequent,NA,NA
239,nutrition,142,NA,0,0,30,2,11,30,subsequent,NA,NA
240,nutrition,130,NA,3,1,31,2,11,31,subsequent,NA,NA
241,control,1,33.5,0,0,33,2,11,33,subsequent,f,0
242,control,18,34.8,0,0,33,2,10,33,subsequent,NA,NA
243,control,28,32.3,0,0,33,2,10,33,subsequent,NA,NA
244,control,38,28.7,0,0,33,1,33,33,first,m,1
245,control,47,32.6,0,0,33,2,10,33,subsequent,m,1
246,control,48,31.5,0,0,33,2,13,33,subsequent,m,1
247,control,54,30.5,0,0,33,2,12,33,subsequent,m,1
248,control,78,29.5,0,0,33,2,13,33,subsequent,NA,NA
249,nutrition,157,29.3,0,0,33,2,10,33,subsequent,m,1
250,nutrition,188,24.3,0,0,33,2,12,33,subsequent,m,1
252,nutrition,182,NA,3,1,33,2,11,33,subsequent,NA,NA
253,control,8,30.8,0,0,34,2,12,34,subsequent,m,1
254,control,22,32.8,0,0,34,2,11,34,subsequent,NA,NA
255,control,35,28.9,0,0,34,2,12,34,subsequent,f,0
256,control,59,32.5,0,0,34,2,11,34,subsequent,NA,NA
257,control,64,38.8,0,0,34,2,12,34,subsequent,NA,NA
258,control,65,38.8,0,0,34,2,11,34,subsequent,f,0
259,control,70,30.5,0,0,34,1,34,34,first,f,0
260,control,75,31,0,0,34,2,11,34,subsequent,f,0
261,control,79,24.5,0,0,34,2,12,34,subsequent,m,1
262,control,83,32,0,0,34,2,10,34,subsequent,m,1
263,control,93,30.1,0,0,34,2,12,34,subsequent,NA,NA
264,control,4,NA,3,1,34,2,14,34,subsequent,NA,NA
265,control,10,14.5,0,0,34,2,13,34,subsequent,NA,NA
266,control,49,23.2,0,0,34,2,12,34,subsequent,f,0
267,nutrition,97,27.7,0,0,34,1,34,34,first,m,1
268,nutrition,112,23.7,0,0,34,2,13,34,subsequent,NA,NA
269,nutrition,118,24.1,0,0,34,2,10,34,subsequent,NA,NA
270,nutrition,134,18.6,0,0,34,1,34,34,first,f,0
271,nutrition,154,23.9,0,0,34,1,34,34,first,m,1
272,nutrition,145,NA,2,1,34,2,14,34,subsequent,NA,NA
273,nutrition,103,NA,3,1,34,2,13,34,subsequent,NA,NA
276,control,19,30.5,0,0,35,2,13,35,subsequent,m,1
277,control,24,29.9,0,0,35,2,12,35,subsequent,NA,NA
278,control,58,29.6,0,0,35,2,11,35,subsequent,NA,NA
279,control,66,32.3,0,0,35,2,12,35,subsequent,m,1
280,control,71,34.4,0,0,35,2,10,35,subsequent,NA,NA
281,nutrition,115,24.4,0,0,35,2,11,35,subsequent,NA,NA
282,nutrition,131,27.2,0,0,35,2,12,35,subsequent,NA,NA
283,nutrition,139,29.5,0,0,35,2,11,35,subsequent,m,1
284,nutrition,146,24.1,0,0,35,2,11,35,subsequent,f,0
285,nutrition,160,27.8,0,0,35,2,11,35,subsequent,m,1
286,nutrition,175,30,0,0,35,2,14,35,subsequent,NA,NA
287,nutrition,181,22.4,0,0,35,2,15,35,subsequent,m,1
288,nutrition,184,29.5,0,0,35,2,13,35,subsequent,f,0
289,nutrition,119,NA,2,1,35,2,13,35,subsequent,NA,NA
293,control,3,31.7,0,0,38,2,15,38,subsequent,f,0
294,control,13,27.8,0,0,36,2,11,36,subsequent,m,1
295,control,15,33.3,0,0,38,1,38,38,first,NA,NA
296,control,20,28.4,0,0,38,2,14,38,subsequent,NA,NA
297,control,25,35.4,0,0,37,2,10,37,subsequent,f,0
298,control,26,31.1,0,0,38,2,11,38,subsequent,NA,NA
299,control,29,31.1,0,0,36,2,10,36,subsequent,NA,NA
300,control,42,31,0,0,36,2,11,36,subsequent,NA,NA
301,control,57,33.2,0,0,37,2,12,37,subsequent,NA,NA
302,control,60,30.2,0,0,36,2,12,36,subsequent,f,0
303,control,62,30.6,0,0,37,2,12,37,subsequent,m,1
304,control,67,36.7,0,0,38,3,10,38,subsequent,NA,NA
305,control,72,38.5,0,0,38,2,13,38,subsequent,NA,NA
306,control,77,37,0,0,38,3,11,38,subsequent,m,1
307,control,80,28.8,0,0,36,2,11,36,subsequent,m,1
308,control,84,29.6,0,0,38,2,14,38,subsequent,m,1
309,control,90,28.5,0,0,36,2,14,36,subsequent,NA,NA
310,control,95,28.9,0,0,36,1,36,36,first,NA,NA
311,control,96,34.9,0,0,36,2,11,36,subsequent,m,1
312,nutrition,101,26.7,0,0,36,2,12,36,subsequent,f,0
313,nutrition,105,24,0,0,36,2,13,36,subsequent,NA,NA
314,nutrition,113,26.8,0,0,38,3,10,38,subsequent,f,0
315,nutrition,114,28.1,0,0,37,1,37,37,first,f,0
316,nutrition,135,29.8,0,0,38,1,38,38,first,NA,NA
317,nutrition,138,28.9,0,0,37,3,10,37,subsequent,f,0
318,nutrition,145,33.2,0,0,37,3,3,37,subsequent,f,0
319,nutrition,149,22.4,0,0,36,2,12,36,subsequent,f,0
320,nutrition,150,28.3,0,0,37,2,11,37,subsequent,m,1
321,nutrition,151,27,0,0,36,2,13,36,subsequent,NA,NA
322,nutrition,153,31.3,0,0,38,2,10,38,subsequent,NA,NA
323,nutrition,165,26.4,0,0,38,2,13,38,subsequent,m,1
324,nutrition,167,32.7,0,0,38,2,10,38,subsequent,m,1
325,nutrition,180,30.1,0,0,37,2,10,37,subsequent,NA,NA
326,nutrition,186,31.5,0,0,37,2,16,37,subsequent,f,0
327,nutrition,189,NA,2,1,38,2,10,38,subsequent,NA,NA
330,nutrition,121,NA,3,1,38,2,11,38,subsequent,NA,NA
331,nutrition,179,NA,2,1,38,1,38,38,first,NA,NA
332,control,7,32,0,0,39,1,39,39,first,NA,NA
333,control,23,35.1,0,0,39,3,11,39,subsequent,m,1
334,control,94,32,0,0,39,2,11,39,subsequent,NA,NA
335,nutrition,128,31.3,0,0,39,3,10,39,subsequent,NA,NA
336,nutrition,159,30.5,0,0,39,2,10,39,subsequent,NA,NA
337,nutrition,168,27.8,0,0,39,2,10,39,subsequent,NA,NA
338,nutrition,185,25.1,0,0,39,1,39,39,first,m,1
339,nutrition,127,NA,2,1,39,3,8,39,subsequent,NA,NA
345,control,12,36,0,0,40,3,10,40,subsequent,f,0
346,control,21,33.9,0,0,40,3,10,40,subsequent,m,1
347,control,55,35,0,0,40,3,10,40,subsequent,f,0
348,control,61,33.4,0,0,40,3,10,40,subsequent,m,1
349,control,69,34.7,0,0,40,3,10,40,subsequent,f,0
350,control,73,36.1,0,0,40,3,10,40,subsequent,f,0
351,control,85,29.5,0,0,40,3,10,40,subsequent,NA,NA
352,nutrition,108,36.2,0,0,40,3,10,40,subsequent,NA,NA
353,nutrition,111,33.7,0,0,40,3,10,40,subsequent,m,1
354,nutrition,133,30.7,0,0,40,3,10,40,subsequent,NA,NA
355,nutrition,142,36.2,0,0,40,3,10,40,subsequent,f,0
364,control,6,33.2,0,0,41,3,10,41,subsequent,f,0
365,control,16,38.4,0,0,41,3,10,41,subsequent,NA,NA
366,control,27,31.9,0,0,41,3,10,41,subsequent,m,1
367,control,31,35.7,0,0,41,3,10,41,subsequent,m,1
368,control,32,38.4,0,0,41,3,10,41,subsequent,NA,NA
369,control,34,35.2,0,0,41,3,11,41,subsequent,f,0
370,control,36,35.5,0,0,41,3,12,41,subsequent,m,1
371,control,40,35.9,0,0,41,3,10,41,subsequent,m,1
372,control,43,32.3,0,0,41,3,10,41,subsequent,m,1
373,control,46,36.5,0,0,41,3,10,41,subsequent,NA,NA
374,control,63,32.3,0,0,41,3,11,41,subsequent,NA,NA
375,control,74,34.7,0,0,41,3,10,41,subsequent,f,0
376,control,81,33.7,0,0,41,3,10,41,subsequent,f,0
377,control,87,31.8,0,0,41,3,11,41,subsequent,NA,NA
378,control,89,36.1,0,0,41,2,21,41,subsequent,NA,NA
379,control,91,40.5,0,0,41,3,11,41,subsequent,NA,NA
380,nutrition,102,31.3,0,0,41,3,11,41,subsequent,m,1
381,nutrition,124,31.4,0,0,41,3,10,41,subsequent,m,1
382,nutrition,132,30.2,0,0,41,3,11,41,subsequent,NA,NA
383,nutrition,152,33.8,0,0,41,3,10,41,subsequent,NA,NA
384,nutrition,158,32.3,0,0,41,3,11,41,subsequent,NA,NA
385,nutrition,166,27,0,0,41,2,11,41,subsequent,f,0
386,nutrition,176,30.8,0,0,41,3,11,41,subsequent,NA,NA
387,nutrition,174,NA,2,1,41,2,21,41,subsequent,NA,NA
394,control,2,36.5,0,0,42,3,10,42,subsequent,NA,NA
395,control,5,36.6,0,0,42,2,11,42,subsequent,NA,NA
396,control,9,36.8,0,0,42,3,10,42,subsequent,f,0
397,control,11,30.9,0,0,42,3,10,42,subsequent,m,1
398,control,17,32.5,0,0,42,3,11,42,subsequent,NA,NA
399,control,30,36.3,0,0,42,3,10,42,subsequent,NA,NA
400,control,41,32.7,0,0,42,3,11,42,subsequent,m,1
401,control,45,33.2,0,0,42,3,10,42,subsequent,f,0
402,control,52,38.5,0,0,42,3,11,42,subsequent,m,1
403,control,53,37.3,0,0,42,3,11,42,subsequent,m,1
404,control,56,33.3,0,0,42,2,18,42,subsequent,NA,NA
405,control,86,33.4,0,0,42,3,12,42,subsequent,m,1
406,control,88,38.7,0,0,42,3,10,42,subsequent,m,1
407,nutrition,104,26.7,0,0,42,2,23,42,subsequent,NA,NA
408,nutrition,107,27.3,0,0,42,2,22,42,subsequent,f,0
409,nutrition,110,33.2,0,0,42,3,11,42,subsequent,m,1
410,nutrition,116,32.4,0,0,42,3,11,42,subsequent,f,0
411,nutrition,126,31.5,0,0,42,2,11,42,subsequent,f,0
412,nutrition,129,32.4,0,0,42,3,10,42,subsequent,NA,NA
413,nutrition,137,34.2,0,0,42,3,11,42,subsequent,NA,NA
414,nutrition,140,29.2,0,0,42,3,11,42,subsequent,f,0
415,nutrition,178,32.3,0,0,42,3,11,42,subsequent,m,1
416,nutrition,187,30.3,0,0,42,3,10,42,subsequent,f,0
417,nutrition,190,32.5,0,0,42,2,11,42,subsequent,NA,NA
